target,prediction
3.340381866743464268e-01,4.699803367650973729e-01
3.602008922010416780e-01,4.512735442644320583e-01
3.177682018323186863e-01,3.626055602568069025e-01
3.599512027952090909e-01,4.162433944129443342e-01
3.033718411060555287e-01,3.185939208876479856e-01
3.499664383448153337e-01,4.201499377799045587e-01
3.221352306635597018e-01,3.178478062674420235e-01
3.738128055845512110e-01,3.901956155813789406e-01
3.295483335671450797e-01,4.030489350784837166e-01
5.399932820657084021e-01,4.165911763242470811e-01
3.614122476640805326e-01,3.200270635951665277e-01
3.098637742341568413e-01,4.051787179011008266e-01
2.734275371413340538e-01,3.438969498239361489e-01
2.313535876664057911e-01,2.699592049328078391e-01
3.361805153439290095e-01,3.661872598090109010e-01
2.891541692576748979e-01,3.820865527010878226e-01
3.165964157498603049e-01,3.522318824510251023e-01
3.538729716132883452e-01,3.775558736660075687e-01
2.853450764371114334e-01,2.893847527247937479e-01
2.345103373047540685e-01,3.649408590912076589e-01
3.603429772678067300e-01,3.792254107731928281e-01
3.287962026932118587e-01,3.890909411554019925e-01
2.590697122342932590e-01,4.032189656690474688e-01
4.043148224219901277e-01,4.155155974141445108e-01
4.740213888020177180e-01,4.291525823854924759e-01
3.679680692707554268e-01,4.238411456333122107e-01
3.580971581596705811e-01,4.361476300407550744e-01
2.689672415199876876e-01,3.321012079182724674e-01
2.988888234376317898e-01,4.128438906945334774e-01
3.499331468345031060e-01,4.218663229097932010e-01
4.478089984523502265e-01,4.356960141083321969e-01
6.169940980482938597e-01,4.531416157109901532e-01
4.283382508267887800e-01,3.431076720604578911e-01
4.218849918504431473e-01,4.069600505170786198e-01
3.784209033371734865e-01,4.174876154109148363e-01
4.272926070727002257e-01,4.236123746071618346e-01
3.158267205655848620e-01,4.365183581428552229e-01
3.951987904033740229e-01,4.455086840480282362e-01
3.187364875930482899e-01,3.565261864937191993e-01
3.299033152910740840e-01,4.060115117383716887e-01
2.726912122082826850e-01,3.229820303760316258e-01
2.635399154688580214e-01,4.069519752424645698e-01
3.096181139698491736e-01,4.139696183812285324e-01
3.035688548722850211e-01,3.988762545481604471e-01
3.979638413734528646e-01,3.884402659535949320e-01
2.881238373406627140e-01,3.605283475503511248e-01
4.688997041327298554e-01,4.062076655238139322e-01
3.544173154674801207e-01,4.259400199340912518e-01
2.968735617032777219e-01,3.755237927540144849e-01
2.425511576460587515e-01,4.340970458989333869e-01
3.890143982420480873e-01,4.369898989777790121e-01
4.609737657189753035e-01,4.552449608561265348e-01
3.965664857523261144e-01,4.521366768139530867e-01
3.897723397245315136e-01,4.683395897733160784e-01
2.909097573598853348e-01,4.841943879267825990e-01
2.707497692312844650e-01,3.773045646866744485e-01
2.598593672740808214e-01,3.049634693087935333e-01
2.517220045100523329e-01,3.880072871565497516e-01
2.397980299888976818e-01,2.728293441270768782e-01
2.829260853748279958e-01,3.538249255277814420e-01
2.510009493370509714e-01,2.213327776306341921e-01
2.498012971568591978e-01,1.967808122853517139e-01
3.499066040161715740e-01,2.906305473759605018e-01
2.599470117445202844e-01,1.192093885877188453e-01
2.367872635715183305e-01,2.125737476334660925e-01
2.140150942299138270e-01,2.082503666657462560e-01
2.802936212071884814e-01,2.500415140611289555e-01
2.474577377695915126e-01,2.784504447332443733e-01
2.229871385165318465e-01,1.711142694377348894e-01
2.080590873750515490e-01,2.652743321458948533e-01
2.107202696513036377e-01,2.760189752359935023e-01
3.580198659329781874e-01,3.105051490890315957e-01
2.566717112263081635e-01,2.957849322689715121e-01
3.518367837008788968e-01,3.377412688990213963e-01
3.600859766600823519e-01,3.599209612815714721e-01
3.515346250025487285e-01,3.459205602220273290e-01
4.323869375622781952e-01,3.739803593811558136e-01
3.300317597005581471e-01,3.904841366131674985e-01
3.972794744756442675e-01,4.027724351234456823e-01
3.993071718539750181e-01,4.187710199935417155e-01
5.216173364975923432e-01,4.306781103795390697e-01
4.745955154617758076e-01,4.420668362007175167e-01
3.499641968384415991e-01,3.479830486080730534e-01
4.608800256192839839e-01,4.196560793194704098e-01
3.336905554926024031e-01,3.027362251797618420e-01
2.883968740400354447e-01,2.429552372926457871e-01
2.898059252276696807e-01,2.034135986965076581e-01
6.048335865784422172e-01,3.132807645445680467e-01
6.233987818171081718e-01,3.124690708997821531e-01
6.564069588585187409e-01,3.269042901793330902e-01
4.665024954002948698e-01,2.332225964482664282e-01
3.565547863268119233e-01,3.193068768328234386e-01
4.643670666716850359e-01,3.494539864169218246e-01
3.467921800245398201e-01,3.376469049681931622e-01
2.820160837492596828e-01,2.439008804918024187e-01
2.667948419047356245e-01,2.925277445915092089e-01
2.491457821551384400e-01,1.870924678343193759e-01
2.951957789095727147e-01,2.589763889246745610e-01
4.547840806250225132e-01,3.107209720870078851e-01
3.369332915412062146e-01,3.116849791635807332e-01
3.038094232908685743e-01,2.977516713357474254e-01
4.064658963903329258e-01,3.235494639747237833e-01
3.589943970556105368e-01,3.409473196985642884e-01
2.755714309993393396e-01,3.631928507053072130e-01
2.878755884369728069e-01,3.831821610307433179e-01
2.426915806631697869e-01,3.898481265603025436e-01
3.044110191144543953e-01,4.091457949391937854e-01
5.181658670659567978e-01,4.151148112432458404e-01
3.798702662708309807e-01,3.417717716209621726e-01
3.069940692758720280e-01,3.780467831597696948e-01
4.306621403506136758e-01,4.131745735019468624e-01
4.460969801787948441e-01,4.132118529551190855e-01
5.635655963878515307e-01,4.322358924484778764e-01
3.768720320570205784e-01,3.295441724374797987e-01
3.984592033085581075e-01,3.831462564214657140e-01
4.510376229733285003e-01,3.889965589897399489e-01
4.584426615269683314e-01,3.951830059321909117e-01
3.381681028420217006e-01,2.650528259764268202e-01
2.975404668338178515e-01,3.301889425760416996e-01
5.703588131575472175e-01,3.667769621173518346e-01
7.145308019796641208e-01,3.988793582863539577e-01
5.256187795443115762e-01,2.774427977355812258e-01
3.812844455201098715e-01,2.351945505187748031e-01
3.923224771778152098e-01,3.451252502854216253e-01
3.354829145750831132e-01,2.691922789642012814e-01
3.203515281327646846e-01,3.041641194500039891e-01
2.762513352035147474e-01,3.466872857733486191e-01
3.213498777505252590e-01,3.863902373614704899e-01
3.178354555629681055e-01,2.962015768333707832e-01
3.880840276038307612e-01,3.534072970231467714e-01
3.133748826254383335e-01,3.771608163740143849e-01
2.510843666609783309e-01,2.670055993509786729e-01
3.472960620051488423e-01,3.700676722915922645e-01
2.735016024851932848e-01,3.054161949576336132e-01
3.162663004110246590e-01,3.575210302497725534e-01
5.766821574845738541e-01,3.637010098171133965e-01
5.760108848685545624e-01,3.956039042204405609e-01
3.917820229706878710e-01,3.452145340097541593e-01
3.636593676782473583e-01,4.108829775365444581e-01
3.425543159936422777e-01,4.080363084155678166e-01
2.875458039634831153e-01,4.148816917900012280e-01
4.111275080850954611e-01,4.258491166576175990e-01
3.420472583659447396e-01,4.423705619565819203e-01
3.486519940190774269e-01,4.012476658205912372e-01
3.563198423388834746e-01,3.839570328402164279e-01
3.235043158463380975e-01,3.570928950590148698e-01
2.947921471235197544e-01,4.113096783606144946e-01
3.807281285188869324e-01,4.201692049831392550e-01
2.852921873639698847e-01,3.188962603301501719e-01
4.810064970986043242e-01,3.982878173713821912e-01
4.394768723341038186e-01,3.762494876801484867e-01
3.856444364728347507e-01,3.915961178193421155e-01
3.832826975910136325e-01,4.227311655694951931e-01
3.028018335317393950e-01,3.723994398740839151e-01
3.008917410736520193e-01,4.108253107422307759e-01
3.094558364814965490e-01,4.183396496828422073e-01
4.833105747336776670e-01,4.329022571876927072e-01
3.458851845330940256e-01,4.501740697098199351e-01
3.213313051633170936e-01,3.840437004423301603e-01
2.579070597850612323e-01,3.224193172797931162e-01
3.568682676310457325e-01,4.138692602046831204e-01
6.399909753310690785e-01,4.224246121917007990e-01
4.274623784407532989e-01,3.811324403520563453e-01
3.786879894265848812e-01,3.758725505457405358e-01
3.990852052734991107e-01,4.125362099703616670e-01
5.598152622024358260e-01,4.310915175916226194e-01
5.165610001543943230e-01,4.148188680616221591e-01
4.182939053429184373e-01,4.450280753950282553e-01
3.185684249620889807e-01,4.436461698798426223e-01
5.618517419138141511e-01,4.669738343896234212e-01
5.634557850363597353e-01,4.716144452026385658e-01
4.831120914288276058e-01,4.780365152104262827e-01
3.869115784788875745e-01,4.411900545173156885e-01
3.226632173358200406e-01,3.509507866251012076e-01
2.719555328078194778e-01,2.896417540356995279e-01
3.722948208580886265e-01,3.900130060772689089e-01
3.594365898467649645e-01,3.491602456916290675e-01
4.262351837494174900e-01,3.735359473441137168e-01
5.248990947793327200e-01,3.904258588017041065e-01
3.734523952093522503e-01,3.116528599657548138e-01
4.553610368010034826e-01,3.805010309572330884e-01
3.418197028636110191e-01,2.601949749149721769e-01
2.709877247632849206e-01,2.209127276014100083e-01
2.331547040678684235e-01,3.388055391033389929e-01
4.301070731245224543e-01,3.466687936541817949e-01
3.446536293780525506e-01,3.268329891032216716e-01
3.008377201336217555e-01,2.763800268756311240e-01
3.684090465497923406e-01,3.324846950713286620e-01
2.811583928335384397e-01,3.312882641161473685e-01
3.275121510357895671e-01,3.721826605482678740e-01
2.956250371942240607e-01,3.837861176033122712e-01
2.657966125334089713e-01,4.160260633684528253e-01
2.416325816603729359e-01,3.200232750793248204e-01
2.435058402226935592e-01,2.638232166317793226e-01
2.150366187673906082e-01,2.299867202830581103e-01
2.441965860905531416e-01,3.286677605433349081e-01
3.429178427625384495e-01,3.241955620549356043e-01
3.265804348063832130e-01,3.273775615242467407e-01
3.193247676198078810e-01,3.548219182811008232e-01
5.525878746445835876e-01,3.678018940612286514e-01
3.570071780593040423e-01,2.610335098506979534e-01
2.972801568381820969e-01,3.735007310492231558e-01
2.654532491764565183e-01,3.775028483034355009e-01
2.313368622552450515e-01,3.871666388840176443e-01
3.806255303730996520e-01,4.049209653931506447e-01
5.336676135414134547e-01,4.152380181129802783e-01
3.754652649487075777e-01,3.224512076669383553e-01
3.301166499859149450e-01,3.805502164977984103e-01
4.587656754138816906e-01,4.031060157623511664e-01
3.276253723271990714e-01,3.868709017084779878e-01
4.715017013853654015e-01,4.118063156546621917e-01
5.448412655918482006e-01,4.262676598934087568e-01
5.786793010723897401e-01,4.280883670818217412e-01
4.138680503393068477e-01,3.249506594640493296e-01
3.563829868363391773e-01,2.898827895689290446e-01
3.231648814280116966e-01,3.895139616736311705e-01
2.729524445667408927e-01,2.879770602457821793e-01
4.264344273340624492e-01,3.746687696596102679e-01
4.253455104514245466e-01,3.830134630648077687e-01
3.516966101093399466e-01,3.151962077583380650e-01
5.166474690107251133e-01,3.735471639606169347e-01
5.677333071917175511e-01,3.928452317493412727e-01
4.124820486136071551e-01,4.028235018340945994e-01
3.465412699556387754e-01,4.185050362793991674e-01
5.466075411945393592e-01,4.314091705761086137e-01
3.988370920378341289e-01,4.444018483115395046e-01
5.505352614087398733e-01,4.469941945700050545e-01
4.239216392824877166e-01,3.331973211066851515e-01
3.439581406197260716e-01,4.085763490645203944e-01
5.056542081095024566e-01,4.367048026128791394e-01
5.919141463686211635e-01,4.292401005216613386e-01
7.558435237758746039e-01,4.338296496229965826e-01
7.770094250544427039e-01,4.596688258908921965e-01
7.197935257338911041e-01,4.675160730274843801e-01
6.720631532173770850e-01,4.704167532760248349e-01
5.259518363465969237e-01,3.588247330088182308e-01
4.268866228542648189e-01,4.551658318116931778e-01
4.724950868682509242e-01,4.508761058958334900e-01
3.934588909898270037e-01,3.727346439919234644e-01
5.997818327618718026e-01,4.392024546953671171e-01
4.913912707143720526e-01,3.423463415626027961e-01
6.322822640116211312e-01,4.475430187643958946e-01
5.019596035767891484e-01,3.305675653822364723e-01
4.502851187419115719e-01,3.790176745267491154e-01
3.637924405912805748e-01,3.776320214599502290e-01
3.552763524285372787e-01,3.908301143578990500e-01
5.996231184125211389e-01,4.170745060718558661e-01
4.287543665710109586e-01,3.549107530856614456e-01
6.469723480148381611e-01,4.139320957400136614e-01
4.712916796423162191e-01,4.061792766628347096e-01
3.783728448773221453e-01,3.191091395272471765e-01
3.475866063811230977e-01,4.068862078080666689e-01
3.742398532445212478e-01,4.124503258072002021e-01
3.462645002726217891e-01,4.069835697487117487e-01
3.656147803126024165e-01,4.387466335361902003e-01
5.066384419780739501e-01,4.641251408885896379e-01
3.922318995614761938e-01,4.564314714094888092e-01
4.803339566690728590e-01,4.682439745737284609e-01
4.043857043483055635e-01,4.718886629782490516e-01
3.163968109324667433e-01,4.854596316307583370e-01
4.884186025938260789e-01,4.971509130977740387e-01
4.641499944575454562e-01,4.798163581146627221e-01
4.030473135228098691e-01,4.801714373252702894e-01
4.941649729754526987e-01,5.002142959159932012e-01
4.290975261782360439e-01,4.692991510141226730e-01
3.745383967328175245e-01,4.683857709628859167e-01
3.798258081029087796e-01,4.434260261895278665e-01
3.288638639144383369e-01,4.450053204671004514e-01
4.222428967602350758e-01,4.797325949406447965e-01
4.187969053173777878e-01,4.596615980830299764e-01
3.647533561002236357e-01,4.355412353284859872e-01
2.932470155452322480e-01,3.234630217377555961e-01
3.100083454273310224e-01,3.638144129188628506e-01
3.183150184127102045e-01,4.132923949460324264e-01
2.596755891521350113e-01,2.999365876872488457e-01
3.787403128914654804e-01,4.063838626888234828e-01
3.644955329414822920e-01,4.078729641268060147e-01
3.185115519864746281e-01,3.023131106872757878e-01
2.580286105517513584e-01,2.534763835440850821e-01
2.714689899965329056e-01,3.610689432527977027e-01
2.302207215573454091e-01,3.041775779732106555e-01
2.174930578477264342e-01,2.121423735066462757e-01
2.203737207789873143e-01,1.690984869069716012e-01
2.061954165572336406e-01,2.815918041842813135e-01
5.093326584089955533e-01,2.791670862874683912e-01
6.967156348300554969e-01,2.985486035087160928e-01
4.416637773909827258e-01,2.930865865639490364e-01
3.144064693995205495e-01,3.145937325567014775e-01
3.500600149363187752e-01,3.455889158767498914e-01
3.038249536709981546e-01,3.582115678020876270e-01
3.002966727811372527e-01,3.735281812145897495e-01
2.741506239450265392e-01,3.966494071188015891e-01
3.399160353812030744e-01,4.002231717437527703e-01
4.821551088649330685e-01,4.211727412335948828e-01
6.049311647444987061e-01,4.228230947133992945e-01
4.896988625026371666e-01,4.361511345299079467e-01
3.946459306280521995e-01,4.333632260720871043e-01
4.268856434108811992e-01,4.540936682093167365e-01
3.552969175341320618e-01,4.256642752668818308e-01
3.734842963276000516e-01,4.355713125946372166e-01
4.880060676390829411e-01,4.602622461000467347e-01
4.442848824215316350e-01,4.587217240846260258e-01
5.387772065128687560e-01,4.750189917257860994e-01
4.443257692222694066e-01,4.330676172601196638e-01
3.992518793905790453e-01,4.240724021499270302e-01
4.205493075122501700e-01,4.652007515116930447e-01
3.888827159528854827e-01,4.607160492818165309e-01
4.076351683881602739e-01,4.727308763440050687e-01
3.232011712037761164e-01,3.993501079643817508e-01
4.819565337129607663e-01,4.720906177170657303e-01
4.376325072770967939e-01,4.599935613815862023e-01
4.942926124488365991e-01,4.717698520355892988e-01
3.994828735257394126e-01,4.689404002519368397e-01
3.215242523399444163e-01,4.461407968697750359e-01
5.135364879044497233e-01,4.819155225278088928e-01
4.158044961733379230e-01,4.663492162416288944e-01
5.400636253401857045e-01,4.924679496135775936e-01
4.109125601285763540e-01,4.896771066552277896e-01
5.913114919285300530e-01,4.901171801821788687e-01
6.055880053456504930e-01,4.937624117142839220e-01
5.330204318923288387e-01,5.006680068709734588e-01
4.297314443286377461e-01,4.415875979029634246e-01
3.671569841491737485e-01,4.930963618624797373e-01
5.875245404207790623e-01,4.925019954796223676e-01
4.671902934360309123e-01,4.539282582535967281e-01
4.112794131075315773e-01,4.520561883562536076e-01
5.031891907181353929e-01,4.941300990256680681e-01
6.641699467247922373e-01,4.854052896266806694e-01
5.384907553164358651e-01,4.481732623226865053e-01
5.426653861030410475e-01,4.863585093916831248e-01
4.733534929044324047e-01,4.898779799683458114e-01
4.710003912956406413e-01,4.859143671831563926e-01
6.911727089454975381e-01,5.071899818834858520e-01
5.671857478824655630e-01,5.039517078489321733e-01
4.805076502600967858e-01,5.131894106727961091e-01
4.100594870437824779e-01,4.085131759565577836e-01
4.081205118706729973e-01,4.315839035479427932e-01
3.470720493286147956e-01,4.138770857583731200e-01
3.890563915056191036e-01,4.254782776501122576e-01
3.553839285927519187e-01,3.102367412290655269e-01
3.293939736146251906e-01,3.338619424279080095e-01
5.433880304317993959e-01,3.951152727084863980e-01
4.532901687309298655e-01,3.301244584659359660e-01
3.477845945930416738e-01,2.295883259181007441e-01
2.836162111843024691e-01,1.934106152872629991e-01
2.608943848429312595e-01,2.388033210258048711e-01
2.406394849390409985e-01,1.386198635852312067e-01
2.611275639306084306e-01,2.224521785183153355e-01
2.377630520917966284e-01,2.126301779646386780e-01
2.678792338520367133e-01,2.498034231438603370e-01
3.498293491105332054e-01,2.667796695360656334e-01
3.364225364756276981e-01,2.928603020566099557e-01
2.678190076319186819e-01,3.262362614491757795e-01
2.399968387791515390e-01,2.948401520828352607e-01
2.280627011444971985e-01,3.151682082526918727e-01
2.549154572061813062e-01,3.358696878227001026e-01
2.925191740478565450e-01,3.562768008008777576e-01
2.392633912914243766e-01,2.609815138323697825e-01
4.296066068561551488e-01,3.661994592529841386e-01
2.959134196913648651e-01,2.623559129876776863e-01
4.076787265446515374e-01,3.497985030216397839e-01
5.169264960857200553e-01,3.582888771822170249e-01
3.436120580853035955e-01,2.694128084841710957e-01
3.111790795186925029e-01,3.536032160601803032e-01
2.674338927947980671e-01,2.704275187133152736e-01
4.284957667834353723e-01,3.563375634509975409e-01
3.342460273999751097e-01,3.631605151588493396e-01
3.029951850558779691e-01,2.877777454222928966e-01
2.496816293593674130e-01,2.978180029779673443e-01
2.812192546299325802e-01,3.142681959280458348e-01
3.934921875906955968e-01,3.677861339915658445e-01
2.958287494290515740e-01,3.570733421125223406e-01
2.942058708043812087e-01,3.623355450653294452e-01
2.512314153675407891e-01,3.872355722667885081e-01
2.742216371304023736e-01,3.333717385538805256e-01
2.394604510078187365e-01,2.585981751350815983e-01
2.519646282556232686e-01,3.792840578175702970e-01
2.310437900482710250e-01,2.710042423982830795e-01
2.987507129413663476e-01,3.660588753230538117e-01
3.571079907704536316e-01,3.776200859820257882e-01
3.288720786181587030e-01,3.681483341090787120e-01
2.710479052204716188e-01,3.542070602116024203e-01
3.341064778078034481e-01,3.711547628591645998e-01
2.615186294250805843e-01,2.725897428602554462e-01
2.216628860888618657e-01,2.575048971843271750e-01
2.554927340227373112e-01,2.375491976954707263e-01
2.137504408255905819e-01,1.554277966034772196e-01
3.644474362335344830e-01,2.835008671231437627e-01
4.520305727516570338e-01,2.812915163487418324e-01
4.121349920145993551e-01,3.114310717679122931e-01
3.146562025078624147e-01,3.106894707421866131e-01
3.775098018691196433e-01,3.246888861414899963e-01
3.257300983654309867e-01,3.471155847761995816e-01
3.335214079571331425e-01,3.697702983286618172e-01
2.880977473009207479e-01,3.846668029434361369e-01
2.384177717073414915e-01,3.809982996588654469e-01
2.339980697725270176e-01,3.015760877207831481e-01
4.484329352423203074e-01,4.024054359352482457e-01
5.112343861070508533e-01,4.057190584908241249e-01
3.820318966831890428e-01,3.983686297289220080e-01
4.043771235012089127e-01,4.087560172445017237e-01
4.086178314931969702e-01,3.939490354513950354e-01
4.063733561555239460e-01,4.123090039355614689e-01
3.261883904733808848e-01,3.376438899429751173e-01
3.029153957755820192e-01,3.275750057963391915e-01
2.542282257021541980e-01,2.738592345126130700e-01
4.554460851170003544e-01,3.661140806436405382e-01
3.365554255244822546e-01,2.391324062112297755e-01
3.245769796337151236e-01,3.399219262932817731e-01
2.622558561373937724e-01,2.002293451659413748e-01
2.473957324856019546e-01,1.739264726394403882e-01
2.786272255484816274e-01,2.732774808877430628e-01
2.435002795197736269e-01,2.316132957146234128e-01
2.260745530734905306e-01,1.807910207623918963e-01
2.289488485337585477e-01,2.614106113291584377e-01
2.985712805025073635e-01,2.415309436453447756e-01
2.361919152999960303e-01,1.954470697450110817e-01
2.478081170563281310e-01,2.375615687438832335e-01
2.087832932035527667e-01,1.680290613307636738e-01
2.208937976774883183e-01,2.672697567173966671e-01
2.595225946054086075e-01,2.758652981132571069e-01
2.578580468822642136e-01,2.966204314080846949e-01
2.489373416242129933e-01,3.183080656084796844e-01
3.527028617279170941e-01,3.397718182978543000e-01
2.976857587208141531e-01,3.249205414373769751e-01
2.692634032529448440e-01,3.683759213581674352e-01
2.470654256883863809e-01,3.396180906976870029e-01
2.219836015793689998e-01,3.422356944007665103e-01
2.849500537706550762e-01,3.435559342778931047e-01
2.813567807904840956e-01,3.808362068283739355e-01
3.611995242373405857e-01,3.881465770318380804e-01
3.503018397075553514e-01,4.024672252804051276e-01
2.724254912234443382e-01,2.957572796365706136e-01
2.217920846559879866e-01,2.332847597064012790e-01
2.865380402890967959e-01,3.261692288727720546e-01
2.719201606011518724e-01,3.359288373593749544e-01
2.851619893600997324e-01,3.551513495901766904e-01
2.772236812301764886e-01,3.497710592511884542e-01
3.384131273458730327e-01,3.751883940415880470e-01
4.091392928716127697e-01,4.010072922379538940e-01
4.013492495914533498e-01,4.074989489596264058e-01
2.857221450525596063e-01,3.340931308672513422e-01
2.293070101934854832e-01,3.525637492136458606e-01
2.676223252293831179e-01,3.654991670261635850e-01
3.150791735970396301e-01,3.833048338842315328e-01
2.827461519368300591e-01,3.330590214659928106e-01
3.283968761323612373e-01,3.882979453601179687e-01
3.565456648555883623e-01,3.720682011330355698e-01
4.364551393494383591e-01,4.108747561426940309e-01
4.847699519036517968e-01,4.270015299996164360e-01
3.326084243264533225e-01,3.195251354520500797e-01
3.152571292730037555e-01,4.094838654371770192e-01
3.686882330954481812e-01,4.145952325354358425e-01
5.034303777818944781e-01,4.271860092934584019e-01
3.673384415032693306e-01,4.113546193032395215e-01
2.900714894900601193e-01,2.922438021623182669e-01
2.857641408930856608e-01,3.879557044598523907e-01
4.038883534055330848e-01,4.071796791380867253e-01
4.323138578347299754e-01,3.979405308291181220e-01
3.125425167741421872e-01,3.002658145395564193e-01
2.580794061272581597e-01,2.534363963989361701e-01
3.546271410719972206e-01,3.497616786260079880e-01
5.979644426374559618e-01,3.663669688036699790e-01
4.022584787229566139e-01,2.606647655927207818e-01
3.063521908435157259e-01,3.634549905330385910e-01
3.197952753213504362e-01,3.696709501842526668e-01
4.483756700297071296e-01,3.763139288062882226e-01
3.928007084898149648e-01,3.797802050386630546e-01
3.025360837143737935e-01,4.097557650347063429e-01
2.531691617027358454e-01,3.959574493183225519e-01
2.477612529361016003e-01,2.889892823523954046e-01
2.854305084845504270e-01,3.182088109290479028e-01
2.623639728114036673e-01,3.726526309236623535e-01
3.156344801760726515e-01,3.499032248929033750e-01
2.528812104479760681e-01,2.511909782993330120e-01
3.608218194723553651e-01,3.635833984379217565e-01
3.424562898192760052e-01,3.636133494505638941e-01
4.658755577262470027e-01,3.588592962549572163e-01
3.118380764822226148e-01,3.239260795364323764e-01
2.529720420166287065e-01,2.556898358776608093e-01
2.155272078282280124e-01,1.922601935768951664e-01
2.737327278612710080e-01,2.257505190859965816e-01
2.967329436706662715e-01,2.741048242957666026e-01
2.398147358437567600e-01,2.463369061860328779e-01
2.402271982684889284e-01,2.338839852027631006e-01
3.747586581667015082e-01,2.877262299331840856e-01
4.071474782449683305e-01,3.135610931309644744e-01
2.849573457680930066e-01,3.260758379803153084e-01
2.838246180203003455e-01,3.520073850205533983e-01
2.264034456433542120e-01,3.104136442167456100e-01
2.047295729761029470e-01,2.304072223083329929e-01
3.491669882758620114e-01,3.544914880967638404e-01
3.466798381352669822e-01,3.477520763091432876e-01
2.930193091403117123e-01,3.685494857907213317e-01
4.632917051003280218e-01,3.814363782465054475e-01
3.861692088018771063e-01,3.756021477505033790e-01
4.495530364838828952e-01,3.934248694426036308e-01
4.675342884737150317e-01,4.195840832883911409e-01
3.505666280713591876e-01,3.955205193288190424e-01
2.820063659466831574e-01,4.295642145242858367e-01
2.657796672787164916e-01,3.302976998643506468e-01
3.765910714413744920e-01,4.182481649437982396e-01
4.169019682522778769e-01,4.287706904454341439e-01
5.205533640955737340e-01,4.317638532523854766e-01
3.760339264223719891e-01,3.303202513555972830e-01
4.853472464533830077e-01,4.289353215688975207e-01
3.639226867277345345e-01,3.268936412443397832e-01
3.781524293192866093e-01,4.046476653309553084e-01
4.517234190316006259e-01,3.953769636425469303e-01
3.349696253983167615e-01,3.700161631335013301e-01
3.731073033631847613e-01,4.171650245947531310e-01
5.271323299329717660e-01,4.368998998417272794e-01
3.830005773555513748e-01,3.634775799826641118e-01
3.273515459340955447e-01,4.459021634464975792e-01
4.525384859685604999e-01,4.533105192795437444e-01
3.534568584536739166e-01,4.565016443386706868e-01
4.639224352728494871e-01,4.646533537340659104e-01
4.114343055886380274e-01,4.319823917948537595e-01
3.093365520577153194e-01,3.655644705164750041e-01
3.359588743829763358e-01,4.342851270583059087e-01
5.636425770351390918e-01,4.458750097282861979e-01
3.952018427771738507e-01,4.371789596723748006e-01
3.704501850069095159e-01,4.040855374896092367e-01
3.435875813482998087e-01,3.906536864639875151e-01
3.942123487499678003e-01,4.383897565598806612e-01
4.879986509399698580e-01,4.494709995977594907e-01
3.509012137464053716e-01,3.381462296493134567e-01
2.755105938711293612e-01,2.792000451812155504e-01
3.048597692731075393e-01,3.822994689857833750e-01
4.993284849276629078e-01,3.911443232517686774e-01
4.804113808031389432e-01,3.970000920226884888e-01
4.037004380352899879e-01,4.142102600387563838e-01
3.692235958537122276e-01,4.176704067891664485e-01
3.244585013051810019e-01,3.766226587007779347e-01
4.288117840353325994e-01,4.296296649593109862e-01
3.194926565678203323e-01,4.235386440098499738e-01
2.818350212307615399e-01,4.317360442931582609e-01
4.109373219282477230e-01,4.482915601991952492e-01
5.415453137923693649e-01,4.533919483052110122e-01
5.142374490391208308e-01,4.637745742007884919e-01
5.805589316215868934e-01,4.864602444315332397e-01
4.283559071898518367e-01,3.813653449220828495e-01
3.644474633510440542e-01,4.713364299708082683e-01
4.705593515204949950e-01,4.651360886190075705e-01
4.453558991413439916e-01,4.678163591541986133e-01
5.126403910763600580e-01,4.806842889346617520e-01
5.544865515893080410e-01,4.838516053596017552e-01
4.269928749571483273e-01,3.728686852127146012e-01
3.582980683997233351e-01,3.462154180959581273e-01
5.503601213545211701e-01,4.290676221621550490e-01
4.041733634787927354e-01,3.904293923203888128e-01
4.863222650588009399e-01,4.176329735273219268e-01
3.887121119642937828e-01,3.107277794937717275e-01
4.938872319469864713e-01,4.004333868502204519e-01
4.615178557018368988e-01,3.899494942255246066e-01
4.984826255118285365e-01,4.186830573638227748e-01
3.652513052150797579e-01,3.102019084135951843e-01
3.263016482474079827e-01,4.166528256088656290e-01
3.847178618128885841e-01,4.004831537360110660e-01
3.868107924729397018e-01,4.256345868282921385e-01
3.726544488597330895e-01,3.937803714033528690e-01
3.037641042936954916e-01,4.243071861221827668e-01
4.440880212458895304e-01,4.332702262359123813e-01
4.402449360634881348e-01,4.528462626657585588e-01
5.271192547481575730e-01,4.601904363730213721e-01
3.694197746896932255e-01,4.616324294102656101e-01
5.469441850039115094e-01,4.726978133001338289e-01
4.877068144967839913e-01,4.854224385122855034e-01
5.369352172865837769e-01,4.957356176337266440e-01
4.500506850139529558e-01,5.043060239433623249e-01
4.852890844679018656e-01,5.173288050458756393e-01
3.579857848013578980e-01,4.201891624336689945e-01
4.928124002334716147e-01,4.989251000215468856e-01
4.751075321104176741e-01,5.013345974335399191e-01
5.680628314832134595e-01,5.054439342418809433e-01
4.818243671415330942e-01,3.972097091714139605e-01
4.241726008171894380e-01,3.959888469011937362e-01
4.769955075163820890e-01,4.365284291894819257e-01
5.693174045926117088e-01,4.397956151715681772e-01
6.512655947372307796e-01,4.359033948684054582e-01
4.577023403762692233e-01,3.449860853151245355e-01
4.763047953186794192e-01,3.985870395900675822e-01
4.062808921908894755e-01,3.752908059932431595e-01
